     1	15316
     2	13751
     3	10287
     4	8448
     5	6815
     6	6456
     7	4107
     8	3784
     9	1938
    10	1753
    11	1614
    12	1533
    13	1445
    14	1344
    15	1338
    16	1280
    17	1110
    18	1016
    19	1002
    20	880
    21	872
    22	765
    23	703
    24	638
    25	573
    26	553
    27	540
    28	512
    29	499
    30	489
    31	386
    32	378
    33	345
    34	297
    35	252
    36	242
    37	235
    38	233
    39	210
    40	204
    41	202
    42	194
    43	189
    44	181
    45	180
    46	176
    47	160
    48	157
    49	118
    50	111
    51	104
    52	94
    53	91
    54	89
    55	84
    56	83
    57	73
    58	73
    59	72
    60	69
    61	68
    62	68
    63	68
    64	62
    65	48
    66	42
    67	39
    68	39
    69	35
    70	34
    71	30
    72	23
    73	21
    74	21
    75	18
    76	17
    77	13
    78	13
    79	12
    80	12
    81	11
    82	11
    83	11
    84	10
    85	10
    86	9
    87	9
    88	7
    89	6
    90	6
    91	6
    92	6
    93	6
    94	6
    95	5
    96	5
    97	4
    98	4
    99	3
   100	3
   101	2
   102	2
   103	2
   104	1
   105	1
   106	1
   107	1
   108	1
   109	1
